sig_s_shape,sig_s_scale,sig_v_shape,sig_v_scale,sig_r_shape,sig_r_scale,sig_b_shape,sig_b_scale
0.9177323561631522,1.0685522000316716,1.019758389868492,0.9788020571977238,36.3106911857663,0.14094370736894868,22.84732321634201,0.009636237222713236
0.9384183774423184,0.7606576726088224,1.9277434775031526,0.41602422161047836,51.6597671878756,0.08393331924868294,17.98634069395448,0.00877014372937998
0.4026736389269391,0.8330840485403,2.1291331740744694,0.29684514351740326,32.96919092083879,0.10781506098630339,15.679890838792453,0.0057641606147468515
0.8856997391606307,0.46305112920473984,3.3974530791934545,0.1731020185987865,34.081624481108115,0.08182906590718991,21.810304639440133,0.0032448401328812725
1.1107953661124865,0.3064289210208868,4.752068925729732,0.12271371976171308,35.294462758548384,0.059271211234881556,16.910900684786625,0.002793191232335413
1.1099224444471452,0.23230880543044716,6.105948402829749,0.08916817469908665,41.89561290908712,0.041171788450656825,9.517601669254923,0.002554510733988163
1.74578370688194,0.15190377042601796,4.9723073639299775,0.09226313392110089,22.159346479039275,0.05391970252132573,5.752353948293591,0.0020517370385001645
2.6311148583510335,0.09805100760219992,3.7051046139563435,0.08979101631741744,15.239762551253676,0.052163660188283424,15.505702956108715,0.000574786015549026
1.4007530666586843,0.14623090886107493,4.27142133728862,0.06320782327955858,19.42736110763703,0.027270220274860143,26.646639920561174,0.0002948331825609466
1.1073743853314282,0.1646255237787974,3.871765263174532,0.05779915215136657,18.903363875195215,0.018203363154610224,32.764982508510805,0.00022988387405800372
0.8075637953900633,0.1568575777821665,3.257609363910163,0.06758759345040881,26.11718562014904,0.010026344878291417,41.3797789780591,0.00018002157392556955
1.3202224014806885,0.10854010544623827,2.4459388882241115,0.0663203255436176,33.212336092887526,0.00681439748439795,58.54146874630302,0.00012914612777343055
1.8742637400862987,0.10026204925548762,2.207278786908548,0.06374263775417478,42.6535393852331,0.005041556041604277,69.63028458925632,0.0001035280619074869
2.061235781518059,0.07740619990945241,3.723589462366453,0.03969905571169674,43.11861544930203,0.004780874071522276,76.96256253152787,0.00010194531519544323
1.5131314665947302,0.08424456068652181,4.558954731762457,0.032734835525389375,45.44428868758946,0.0042855225571789765,119.8136970571832,6.844780188198318e-05
1.4050766939862434,0.0650707766406317,5.899264715237583,0.02334488118431101,77.69378173445178,0.002461862885149119,145.97438749006722,5.520405723499046e-05
0.8858428367306822,0.06840133775967455,5.581494429279399,0.020966118518165985,96.54087551758212,0.0019307727273410009,127.65956540662212,6.69663338875158e-05
0.7087463421394966,0.05185771906217606,7.171685803059411,0.01518468644156245,140.969481297556,0.0013139332133109676,119.80451362101303,7.141430595060376e-05
0.7174817730665339,0.054428259291238644,6.281647829844913,0.019425784073182382,168.13713049708747,0.0011023808459480187,1949.240068488637,5.449023566306756e-06
1.8093663763377674,0.03003009396349845,9.522251863786217,0.01277585209545221,180.30254526553048,0.0010426089793388825,1962.5918660487243,5.407237874865117e-06
1.934866755145093,0.02721986070169534,9.561193819958685,0.012599525580677477,188.2364676478217,0.0009945098619801808,2086.7933744849684,5.09765830867901e-06
2.003143355776692,0.021930771876289553,10.54692551487216,0.01085417956016148,291.62608372805124,0.0006330678108891931,2458.263923324864,4.328890478130358e-06
2.335022608985424,0.01642808803738786,17.678951751131493,0.006380006310096643,350.7147054044574,0.0005141647711805982,2189.648141288975,4.855421943813758e-06
2.8503608036939188,0.010542625952436333,18.536997169443882,0.0065434673555728505,338.5187445588514,0.0005329642087668641,2141.3058556357637,4.9666509591307555e-06
2.623603764206563,0.009480174390257131,18.752968367072082,0.006728881234578276,346.22770900188095,0.0005250721222537836,2025.3204090816794,5.238778319545554e-06
2.889789056524337,0.008336173269325042,14.861046200954302,0.008973103256814873,371.1463358992882,0.0004883708468038022,2791.72484811969,3.799431736562386e-06
4.40622885157469,0.004638654067011361,18.124662438624775,0.006495990586285758,496.17062871934814,0.00037065731345607553,2879.8288286058073,3.687945353924038e-06
4.809093742351424,0.004248270709031779,15.516694417909052,0.007898655438068633,531.5356382544906,0.00034666713116271697,2878.6227979969494,3.6920150885347896e-06
6.516334208359059,0.0032026808089762266,17.464578948598515,0.007430714863542217,773.262852071999,0.00023665027218452587,2504.2523204521945,4.234116175572346e-06
5.322577365372696,0.0035701176549425948,21.84053706469429,0.005867808652972733,851.8757638986644,0.00021427980921700466,3293.6805977761906,3.2112217349771865e-06
6.132814807225511,0.002977115383536981,15.897342499511113,0.008072166645272348,674.4803304130428,0.0002709775219683494,3929.852016744607,2.7133860957775066e-06
7.449351305756857,0.002226403813006297,20.229181685012957,0.005876545798272011,815.2585859750222,0.00022562556456314867,4520.367890553474,2.363230623123336e-06
8.98577465973444,0.001838348396155662,21.740731930404785,0.0055975369500622365,1117.5793569549069,0.00016550669947546935,4777.450590571277,2.239792586099697e-06
9.150587166419193,0.0017574534826706365,21.472094926274774,0.005629283489043867,912.120689835165,0.0002025812985713446,4477.7519091044105,2.3976301021776205e-06
6.925244519426111,0.002189247039003853,21.047540445966344,0.006456152268024395,1494.2479126444603,0.00012708104831454765,4806.518389763965,2.2354172279557227e-06
8.446721780093984,0.0018733007446300046,24.33937175993685,0.00554247167022198,1670.916829645875,0.0001136789843916898,5127.574470891314,2.0947077768091217e-06
9.806564591000066,0.0016325846040462547,30.671142226477045,0.004246151046669957,1816.4767987498697,0.00010458849833317434,6414.512080259165,1.6792624804972882e-06
16.374170111204368,0.0009387936090072909,36.92029875867928,0.003542135207732023,1997.1872567901835,9.552820848193397e-05,5944.060650364238,1.8139921259023387e-06
18.907565560173,0.0007910499816380489,32.4574382198347,0.0041256989675526115,1845.786771596639,0.00010356586536301995,7597.84042410271,1.4191971095156602e-06
19.134221367007815,0.0007722335228678289,36.87169530064155,0.0035820025314952826,1800.3729403877262,0.00010680379001471313,8471.643768845313,1.2738124485551973e-06
17.73543559059515,0.0008140439464469828,35.25964252938321,0.0037889174437395565,1249.8575316240915,0.00015424101739449302,7314.0973001509465,1.4744092430944795e-06
15.095878912233333,0.0009634124384185048,23.753061528723755,0.005475757100687042,1448.9010099019983,0.000133010723614177,8052.233788698874,1.3369157091885764e-06
17.00820765373021,0.0008234860153418878,22.95954285674141,0.005429158906458565,1629.4809666871208,0.00011858443583862238,11570.000871469743,9.297906258140544e-07
18.11119216934602,0.0008069489721439702,25.268085493870117,0.004819661840947262,1306.5199303003535,0.00014880029676129713,11168.521530693513,9.620162117704448e-07
19.49939270881773,0.0007449193636319219,26.770852487058054,0.00420079044384074,1330.396883813944,0.00014677226844272685,9982.154437883497,1.0760545325169567e-06
26.375287731900915,0.0005293313195731238,24.554641629524,0.004681537471915367,1325.6410884131385,0.00014663294163623427,9640.972540381872,1.1162139230889865e-06
24.551392955239766,0.000552044181558797,23.792499733721684,0.004843665477851118,1062.8026892060361,0.00018301067104848975,9108.257728450153,1.1809431051100018e-06
21.85570238081038,0.0005922695176568889,19.5075801196203,0.005590070955040927,1188.8582798315026,0.00016288274197286126,10007.501329041828,1.0764164551006354e-06
22.894616647604366,0.0005854877556923159,18.406527953846673,0.005805170092476231,1410.204382852208,0.00013883082509626637,9948.286897555707,1.081791206514834e-06
24.219304861043167,0.0005521164648514086,18.927116768379623,0.005861113716186704,1207.4608824129593,0.00016504724921582038,11732.593695155194,9.218988056642884e-07
30.8246923134217,0.0004314052182709424,18.703040430674818,0.005666481513653328,1424.1016862064357,0.00014138072545485583,11887.690637255755,9.081727819154695e-07
28.49107397787217,0.00046095254058780454,20.461552095357337,0.0049146518964020905,1613.1062408149521,0.00012629081470923886,12212.238055936541,8.851919657504197e-07
30.84770894822101,0.0004179340416803738,28.733462161994016,0.0035901482962487816,2486.378539219948,8.25823642980522e-05,12156.590528553204,8.906118696661315e-07
35.07720712400137,0.0003530905637323934,44.85594622307445,0.002367647926470011,2771.954831679527,7.432735176922934e-05,12924.171879911642,8.387999660174322e-07
45.02831702635602,0.00028393607025645727,51.71731519634067,0.002247262347598935,2747.487808984454,7.501575242347128e-05,14923.906608116367,7.272663011400584e-07
44.47425015348845,0.0002787341317653614,61.4741073583949,0.0019441130371795142,2710.2704514721822,7.609807382377424e-05,13054.796283232236,8.330994132497489e-07
35.134452284874584,0.0003465388839565301,66.99119316468943,0.001786871390775293,2437.883286282399,8.461118814113765e-05,13441.550066536422,8.090223281183635e-07
29.10498257826623,0.00042154287438174643,91.82572388186259,0.001298989803997777,2587.530787053724,8.016720564784636e-05,13785.47928989389,7.88909299841401e-07
30.896584213018798,0.0004068515520540453,87.66364747502438,0.0013506638041683309,2492.749374895878,8.326389287133137e-05,14008.958742882334,7.758914629107255e-07
28.06915588332679,0.0004343761825889895,83.33478318483506,0.0014474793905921155,2390.6229249888415,8.691249556707595e-05,13160.032361622725,8.263017012502593e-07
21.048804455669966,0.0005703087591474266,78.40128680924585,0.0015379248043688532,1798.6386514659505,0.00011533020799227833,14723.784100718793,7.39482340007173e-07
20.42318946172025,0.0006063335867163333,68.70048750753833,0.0016974926440366225,1122.6257948932962,0.00019065560044066195,18627.56101149424,5.862571398647224e-07
20.99484992900494,0.0005980367668803125,58.709276223012864,0.0019816502775603225,1018.1716036284027,0.00021072349269008747,25743.28613326302,4.2464969856346823e-07
26.797023480285763,0.000490444980842457,76.29460581856166,0.001516179308556167,1056.2935683236155,0.00020198544960923332,19669.678403208178,5.554189852330766e-07
25.72795919734723,0.0005088221713717512,86.5860346823838,0.0013500874231502113,1142.3728734866588,0.00018674623918614336,18192.317779587567,6.007460771981109e-07
28.56185878966532,0.0004595009354529948,98.86340520950073,0.001207996509734311,1021.6460682605078,0.00020700612515456006,19358.655934532173,5.652671766261192e-07
25.10062892787835,0.0005128397265029043,136.6458893598384,0.000880576940064339,1188.5380730482455,0.00017807312047169512,16133.58627542951,6.782742027003749e-07
18.44808919989379,0.0006908899727439598,161.74141549210114,0.0007470910012272494,1138.4536559728842,0.00018559091965909756,17841.825624373512,6.127481126866632e-07
20.60860667985562,0.0006221802844696876,161.61034068811247,0.0007461843454677316,1403.2972932230723,0.000150573051465244,18659.28901489536,5.857587455211188e-07
29.0018336364454,0.0004390004662368545,212.43544758896576,0.0005625741211755992,1297.8179126914865,0.00016305533450259959,16616.26250999036,6.5679089119981e-07
26.052779302032384,0.0004917086431939563,225.29608246454129,0.0005345659785985388,1370.651503564061,0.00015322659440863802,17760.587659239198,6.14342026408565e-07
28.625013281628902,0.00045967635503218356,227.86903694834612,0.0005377535893570611,1535.1951976916384,0.0001373183145637301,13884.030192942497,7.851581394677734e-07
28.32009060978292,0.00047695815705574117,202.10859325231746,0.0006078882362866722,1789.0048597731509,0.00011798399036837051,11901.839978101609,9.157795596474305e-07
25.35606207034049,0.0005304494840227811,206.82337281250796,0.0005916619399920648,2054.892698197068,0.00010232701781541852,14550.65473653554,7.479317730869984e-07
22.46148962170069,0.0005859430480267529,233.79002639760566,0.0005213624255002535,1903.5124722274054,0.00010988140360755692,15163.24575316293,7.184713922682664e-07
29.865522986369303,0.00045761582445713876,173.6471979651058,0.0006934050893527232,2033.9218514530828,0.00010326067285591505,14046.412125911236,7.73931343994422e-07
30.819920253894473,0.00044809382429112325,210.60279360286515,0.0005621269208183307,2316.5785338607257,9.051134558230774e-05,14898.34817204371,7.298297321140682e-07
31.690425943935203,0.0004457682345244276,190.33750791897836,0.0006159310893374291,2855.126615828094,7.337226581711417e-05,12890.718052382703,8.429262815438265e-07
33.602578144371435,0.0004177213675413198,211.37453171221452,0.000567247851043203,3652.218826312859,5.744658130474783e-05,12437.158795902908,8.74713685530098e-07
36.551788322350426,0.0003885627640357184,235.46992175674114,0.0005058672554055251,3985.3171108157944,5.2864227089360995e-05,12172.591340635052,8.929654115478259e-07
39.01217469171431,0.0003693767661539135,177.98790472502168,0.0006718305556128074,3936.9818074994064,5.3603674132552686e-05,14087.111621450178,7.718447778121964e-07
50.70369587855736,0.00029147125446337096,187.7002802452062,0.0006328042301212252,3770.286257511739,5.6096619412078066e-05,12527.621889916369,8.681429237733216e-07
31.333644818975234,0.00046661333225016336,157.67401561384347,0.0007565599421558893,2524.6863723959864,8.380900667486808e-05,15497.111670233062,7.004622634958296e-07
44.02700396351304,0.00032745285358360787,139.5520209199834,0.0008657883412409189,2279.032405365893,9.276948032852732e-05,17440.67880263205,6.22573322693319e-07
51.16829500196285,0.00028301000237763524,100.40486566062113,0.0012132352811021463,2298.952188936746,9.177596331706999e-05,22327.222414445383,4.867867388600414e-07
47.197341715984486,0.0003062534086850614,89.32445883437076,0.0013358994566036821,2019.7427618056213,0.00010461764022840271,26729.583114826455,4.0660166915749854e-07
38.42891953325993,0.00037740971126361175,81.10698370140884,0.001509484105781217,2574.509388985452,8.20516876592205e-05,26778.25598686124,4.054707770284991e-07
39.98427888362632,0.0003706152757914317,78.13059075565364,0.001536237057118922,2242.2899789423545,9.42614679723839e-05,27189.22246107877,3.9948269057898153e-07
47.72027257874005,0.00031566434929736724,81.09860464303082,0.0014870858382210693,3305.9143331529176,6.382184051618683e-05,25173.213958578483,4.3142918425364857e-07
50.806105932838626,0.0003019376657581121,82.59197833541631,0.0014550478548047473,3400.7364587453912,6.197046911194264e-05,24000.45518786826,4.532899457509714e-07
58.929253548278716,0.00026077855888101924,86.72591724166921,0.0013881129840116462,3362.680239873407,6.286390407457375e-05,25164.11204429873,4.3225167479761975e-07
56.75413981451188,0.00026867041002837094,85.950094533543,0.001393355883298431,3048.9907024444897,6.93503242824792e-05,25484.709305287513,4.2694058365092823e-07
45.45300009581328,0.0003399663667858877,83.92217236252111,0.0014178680012850906,3528.8351840751807,5.9826048703714895e-05,26312.18634689386,4.139855041686636e-07
52.46727632748627,0.0002967221893484997,72.21164020841039,0.001643938436088859,3679.95402632525,5.723795393992524e-05,26051.071442037977,4.1781359938430085e-07
66.1905803226255,0.0002381340469790146,94.50112927860083,0.0012554846800337984,3594.384375254915,5.852413985279828e-05,25363.255515049204,4.294167465544973e-07
55.83262174943943,0.000281210099118169,106.48132725001179,0.0011042282252926498,3138.2822600745603,6.709462573792119e-05,26846.673089420186,4.0525059573353423e-07
45.18107199625634,0.0003481807771972936,87.69011757635899,0.0013337679688528892,2249.636910548473,9.426008030830782e-05,29296.904549140272,3.716264510812142e-07
36.34219146743712,0.0004265202953349054,59.17557653452583,0.002031044029622505,2341.3051126408163,9.084575294996812e-05,27262.19243824962,3.9946363009127176e-07
37.712342048982194,0.000409054266559402,64.46026227701822,0.0018729257541727506,2185.995732118453,9.713243508862361e-05,26706.611884633807,4.0797189300536966e-07
30.671943274778315,0.000488707910900101,67.4399459228607,0.0017688745180760466,2597.334424069492,8.18419989544366e-05,37653.19500567825,2.893586422982876e-07
38.47445958741843,0.0003973440808408135,79.78370417358313,0.001511159402915845,3245.3207506737317,6.564682305372729e-05,31193.905017736015,3.4925356091412386e-07
39.984159608658594,0.00037625106978084085,114.6303973104029,0.0010635476509066719,2685.527079725871,7.946746502620021e-05,26389.224269041424,4.1277584836169243e-07
38.75964486296634,0.00038832843094223037,118.5499185036967,0.0010302840254319777,2498.3890863379916,8.612704045518048e-05,28553.50123177913,3.8157843819124834e-07
37.088888630682284,0.00040919339542400736,141.73035751899937,0.0008684111191624303,2073.357372123556,0.00010478470124392593,30660.06381771505,3.5564976424022456e-07
44.91161330633641,0.0003460847626769032,104.04307278497336,0.0012102188876276492,2059.0982498186386,0.00010629651808675302,26572.185317808715,4.1058861960634593e-07
41.276494958101665,0.0003786313404979245,74.9839809513526,0.0018791752087286026,2794.3905764932024,7.952203257777667e-05,23943.684337461153,4.560126869159917e-07
49.08952143155641,0.0003119981492155684,90.95277955809689,0.0015330430738834389,3245.210815876437,6.945057787229378e-05,33066.16545616048,3.307493392339923e-07
70.14238756159565,0.00022158781806409921,65.8638435666642,0.0020803606022157233,3383.6110205369278,6.683202340088664e-05,30239.775997472792,3.617919702357696e-07
107.88341563978916,0.0001462524543163983,96.62591701474746,0.001405193256652102,3164.7832856265477,7.201050276457084e-05,39245.7174124316,2.78699607082506e-07
108.37060708594272,0.00014871046415626844,97.12585094170191,0.0013685553692943922,2959.7695270067566,7.747347275516529e-05,81404.61978343868,1.343728396295601e-07
118.01093692521938,0.00013508502582076264,137.5719658232733,0.0009639398111892061,3170.746975485085,7.284908517628582e-05,66038.71733232276,1.6559423409161066e-07
117.87001626457909,0.00013546761356451873,111.86046617576885,0.0012372135882102785,3700.2330144466937,6.283511530949094e-05,78240.92536148743,1.398523132406285e-07
126.2078148925476,0.00013028055355881706,98.16659741336815,0.0014326134777426826,4426.550437824265,5.2430150184984225e-05,61087.08169942093,1.7903947430416367e-07
113.90625277820531,0.00014549773744599968,159.53120797026435,0.000887673175676058,3557.039806967221,6.535937572011559e-05,82497.45640529098,1.3256430133361113e-07
106.57433868133292,0.00015278250115555685,158.07652041404182,0.0008995812922674722,4168.71053446962,5.581264266187636e-05,76086.005069905,1.4380652361644708e-07
98.09123404020436,0.00016603664580866758,127.13343185618376,0.0011518640779670617,5329.335692827197,4.3857171798382354e-05,67426.86976231789,1.6232895538210203e-07
99.27205364188485,0.00017126552754236852,97.70153798498217,0.0015281518686361074,4145.11434787897,5.665021938326747e-05,57821.21925631178,1.8928232006145394e-07
100.72233206802325,0.0001699844483675541,96.79535463419903,0.0015064460052653455,3075.086956735296,7.691365296621086e-05,51993.457968784765,2.1071314966387142e-07
111.2237968613763,0.00015067673786611313,73.04744404177062,0.0020870802667775057,3055.801175816608,7.756908377953399e-05,56231.83771289207,1.9486303047314934e-07
93.3478121644447,0.00017783738898398925,94.71990304281096,0.0016326236314910955,3164.1556750693203,7.714331005260387e-05,91515.28121941583,1.2028900684366093e-07
108.2963261002751,0.00015692939440831941,110.41531297312567,0.0014552831680750937,4549.800357449451,5.377766519870107e-05,107727.11443904316,1.0218862561395222e-07
107.47354314540647,0.00017209896348237196,93.77687983014657,0.0017435382947320753,4412.632210507707,5.565801284230679e-05,85147.84433484628,1.2932425302350132e-07
97.61592299151796,0.00020514955744559076,85.9333307849601,0.00193602709664968,5402.114612322283,4.551711782679008e-05,90744.9673463499,1.2142752356189263e-07
101.80443650492259,0.00019447172639065763,61.46404905336921,0.0027372929835259257,7060.432431236086,3.4775946142971924e-05,109008.12243447787,1.0103973828625989e-07
102.28365208359027,0.00019812808071461007,77.93235614768724,0.002224362714258486,9404.537349369057,2.614041678143157e-05,121180.81282980111,9.082325011464415e-08
68.52484114596776,0.0003037326629486107,104.99235040440735,0.001737867763917729,11067.762064303573,2.2187541514844717e-05,125294.81183310838,8.787626648327786e-08
79.79056399333257,0.0002542159656271954,133.05865424092497,0.0014081157038767548,9077.133667552032,2.712462516513094e-05,97854.2000638181,1.1251651173496688e-07
105.25395273564774,0.00019502428132282937,149.79953979525496,0.0012455866305584064,11450.670329590901,2.146492287431425e-05,114268.83031853834,9.664957545438496e-08
134.20110380487603,0.00015858690861833877,214.72692670096544,0.0008801186112572314,14442.823740073905,1.7026338789616494e-05,186305.34511182073,5.943137160046646e-08
170.2096919780578,0.00012673111435204825,190.8357830641207,0.0010051397529863234,16453.3783698286,1.4935488592775976e-05,176086.996494144,6.286380698282829e-08
215.68480756426902,9.996672060394704e-05,152.67452577979435,0.0012554060942900696,17834.661839900982,1.3752815728751799e-05,196829.93377344936,5.624882282743206e-08
223.25782797332684,9.596474823223576e-05,209.90882324068878,0.0009339018662430209,15625.677032708592,1.5690359652033423e-05,235217.65788675495,4.706161958651577e-08
198.94456674244543,0.00010940940805304658,343.98500565443067,0.0005813327670394514,16694.032421325606,1.4689112035835866e-05,261387.16036735967,4.2361414871013606e-08
228.20552623690006,9.398739517065082e-05,388.0024190034378,0.0005193215179487298,19287.169889662175,1.2695485123031359e-05,193702.4360466481,5.7130138086720074e-08
202.5107560177279,0.00010707148683714424,425.263077995878,0.0004701740311165281,20351.997223009166,1.2029473798355148e-05,231698.24830000178,4.775765370747724e-08
216.65744713544473,9.900214919746254e-05,380.390503163823,0.0005198498701380558,21691.489835621473,1.1272164691830069e-05,240241.37354090574,4.60536804753674e-08
188.5518708904134,0.00011322106579868665,425.18633960360927,0.00046303379351826846,18432.892556400988,1.3235630481823714e-05,266473.19772843213,4.1509715899180475e-08
204.05078539654733,0.00010522611193470426,539.2568106405662,0.00036354128981555675,13808.619876259683,1.7683182773718425e-05,244799.80411369508,4.518278738497489e-08
176.03958688196394,0.00012151746493171656,580.9963551883591,0.00033933487504061413,13094.716795961724,1.864725393207404e-05,243823.88878987712,4.5369983797295166e-08
169.6672635240403,0.00012619579702285725,680.3355159503317,0.00029188570858256364,16378.69600001444,1.4915153806866483e-05,245072.0830839958,4.5117224748974026e-08
167.0479613519651,0.00012824245185272265,619.717067928484,0.00032168728003830567,22798.56195326642,1.0729159842255446e-05,219496.11741082955,5.034602675470326e-08
155.26307459485767,0.00013529786219272012,477.3907999466355,0.0004205125221597244,20928.87057438981,1.1694769504552172e-05,256316.74090392786,4.312473501830324e-08
152.8578096548157,0.00013857726495605712,437.78053536560725,0.000457591991770671,18861.18860481585,1.2973438715645654e-05,283389.5931654069,3.901023913139595e-08
151.25166982570366,0.00013993154790383383,308.9980133516903,0.0006541163578120693,15709.092561123352,1.558292757590749e-05,300702.516214544,3.676817439390216e-08
159.06019745042272,0.00013318069998789124,221.61635880985423,0.0009073286415860275,14707.339846694695,1.6623541371874e-05,262650.7466118554,4.208316975889014e-08
